Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Image
16126596,The People in the Trees,Hanya Yanagihara,"Yanagihara, Hanya",,385536771,9780385536776,2,Doubleday,Hardcover,369,2013,2013,2021/09/19,2021/09/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356108388i/16126596.jpg
33275967,In a Lonely Place,Dorothy B. Hughes,"Hughes, Dorothy B.",Megan Abbott,1681371472,9781681371474,4,NYRB Classics,Paperback,206,2017,1947,2021/09/20,2021/09/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1498921385i/33275967.jpg
55276644,God Spare the Girls,Kelsey McKinney,"McKinney, Kelsey",,63020254,9780063020252,2,William Morrow,Hardcover,320,2021,2021,2021/09/24,2021/09/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1605719766i/55276644.jpg
25332115,The Sound of Gravel,Ruth Wariner,"Wariner, Ruth",,1250077699,9781250077691,3,Flatiron Books,Hardcover,336,2016,2016,2021/09/26,2021/09/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1436200674i/25332115.jpg
56098206,Ghosts,Dolly Alderton,"Alderton, Dolly",,593319850,9780593319857,4,Knopf,Hardcover,320,2021,2020,2021/09/29,2021/09/29,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1614679513i/56098206.jpg
30689330,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,Michael Finkel,"Finkel, Michael",,1101875682,9781101875681,2,Knopf,Hardcover,203,2017,2017,2021/09/30,2021/09/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1471283634i/30689330.jpg
49188384,Red Pill,Hari Kunzru,"Kunzru, Hari",,451493710,9780451493712,2,Knopf,Hardcover,304,2020,2020,2021/10/05,2021/10/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1586234140i/49188384.jpg
55338982,Cultish: The Language of Fanaticism,Amanda Montell,"Montell, Amanda",,62993151,9780062993151,2,Harper,Hardcover,310,2021,2021,2021/10/09,2021/10/09,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1762247387i/55338982.jpg
53487237,A Swim in a Pond in the Rain,George Saunders,"Saunders, George",,1984856049,9781984856043,5,Random House,Kindle Edition,403,2021,2021,2021/10/11,2021/10/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1627489209i/53487237.jpg
256008,"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,"McMurtry, Larry",,067168390X,9780671683900,5,Pocket Books,Mass Market Paperback,960,1999,1985,2021/10/24,2021/10/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1559668037i/256008.jpg
30259180,The Tech-Wise Family: Everyday Steps for Putting Technology in Its Proper Place,Andy Crouch,"Crouch, Andy",,801018668,9780801018664,3,Baker Books,Hardcover,224,2017,2017,2021/10/30,2021/10/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1470642370i/30259180.jpg
17167084,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",Louise Penny,"Penny, Louise",,312655479,9780312655471,4,Minotaur Books,Hardcover,405,2013,2013,2021/11/02,2021/11/02,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1364312402i/17167084.jpg
57185348,Matrix,Lauren Groff,"Groff, Lauren",,1594634491,9781594634499,2,Riverhead Books,Hardcover,260,2021,2021,2021/11/12,2021/11/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1617287438i/57185348.jpg
7648269,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",S.C. Gwynne,"Gwynne, S.C.",,1416591052,9781416591054,5,Scribner,Hardcover,371,2010,2010,2021/11/15,2021/11/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1395176404i/7648269.jpg
23346719,Disclaimer,Renée Knight,"Knight, Renée",,857522817,9780857522818,2,Transworld Digital,Hardcover,352,2015,2015,2022/05/19,2021/12/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1417259186i/23346719.jpg
57109107,The Lincoln Highway,Amor Towles,"Towles, Amor",,735222355,9780735222359,4,Viking,Hardcover,576,2021,2021,2021/12/03,2021/12/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1633443634i/57109107.jpg
13414570,The Forgiven,Lawrence Osborne,"Osborne, Lawrence",,307889033,9780307889034,4,Hogarth,Hardcover,288,2012,2012,2021/12/16,2021/12/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1344371092i/13414570.jpg
58770547,"Queens of the Conquest (England's Medieval Queens, #1)",Alison Weir,"Weir, Alison",,1101966661,9781101966662,3,Ballantine Books,Hardcover,,2021,2017,2022/01/27,2022/01/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1732048143i/58770547.jpg
55711743,Light Perpetual,Francis Spufford,"Spufford, Francis",,1982174145,9781982174149,3,Scribner,Hardcover,336,2021,2021,2022/02/12,2022/02/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1619361928i/55711743.jpg
56783258,Cloud Cuckoo Land,Anthony Doerr,"Doerr, Anthony",,1982168439,9781982168438,4,Scribner,Hardcover,626,2021,2021,2022/02/25,2022/02/25,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1618589128i/56783258.jpg
44071899,Fair Play: A Game-Changing Solution for When You Have Too Much to Do (And More Life to Live),Eve Rodsky,"Rodsky, Eve",,,,4,G.P. Putnam's Sons,ebook,352,2019,2019,2022/03/01,2022/03/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1564080588i/44071899.jpg
51183428,The Love Songs of W.E.B. Du Bois,Honorée Fanonne Jeffers,"Jeffers, Honorée Fanonne",,006294293X,9780062942937,4,Harper,Hardcover,816,2021,2021,2022/03/17,2022/03/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1629809930i/51183428.jpg
57773248,Notes on an Execution,Danya Kukafka,"Kukafka, Danya",,63052733,9780063052734,2,William Morrow,Hardcover,306,2022,2022,2022/03/18,2022/03/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1631888297i/57773248.jpg
56302573,Farenheit 451,Ray Bradbury,"Bradbury, Ray",,,,4,Qanun Nəşriyyatı,Unknown Binding,208,2019,1963,2022/03/30,2022/03/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1608059811i/56302573.jpg
52355570,"Queens of the Crusades (England's Medieval Queens, #2)",Alison Weir,"Weir, Alison",,1101966696,9781101966693,3,Ballantine Books,Hardcover,560,2021,2021,2022/04/02,2022/04/02,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1589287643i/52355570.jpg
44767458,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,059309932X,9780593099322,4,Ace,Hardcover,658,2019,1965,2022/04/08,2022/04/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1555447414i/44767458.jpg
57408095,Our Country Friends,Gary Shteyngart,"Shteyngart, Gary",,1984855123,9781984855121,3,Random House,Hardcover,317,2021,2021,2022/04/11,2022/04/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1632348787i/57408095.jpg
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,,,3,Doubleday Books,Hardcover,390,2022,2022,2022/06/03,2022/05/10,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1634748496i/58065033.jpg
55004093,The Cartographers,Peng Shepherd,"Shepherd, Peng",,62910698,9780062910691,1,William Morrow,Hardcover,392,2022,2022,2022/07/26,2022/05/10,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1634915484i/55004093.jpg
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude",192833987,9780192833983,4,Oxford University Press,Paperback,1392,1998,1868,2022/05/10,2022/05/10,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1413215930i/656.jpg
53972214,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,1782276122,9781782276128,3,Pushkin Press,Hardcover,192,2020,2020,2022/05/17,2022/05/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1596817309i/53972214.jpg
57925999,The Crane Wife: A Memoir in Essays,C.J. Hauser,"Hauser, C.J.",,385547072,9780385547079,4,Doubleday,Hardcover,320,2022,2022,2022/11/27,2022/05/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1650238122i/57925999.jpg
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,593321448,9780593321447,3,Knopf,Hardcover,259,2022,2022,2022/09/01,2022/05/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1626710416i/58446227.jpg
58537243,Marrying the Ketchups,Jennifer Close,"Close, Jennifer",,525658874,9780525658870,4,Knopf,Hardcover,320,2022,2022,2022/07/16,2022/05/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1630949756i/58537243.jpg
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,446675504,9780446675505,4,Grand Central Publishing,Paperback,368,2000,1993,2022/05/19,2022/05/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442169447i/52397.jpg
58214333,The Swimmers,Julie Otsuka,"Otsuka, Julie",,593321332,9780593321331,3,Knopf,Hardcover,176,2022,2022,2022/05/20,2022/05/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1638151704i/58214333.jpg
56620813,A Calling for Charlie Barnes,Joshua Ferris,"Ferris, Joshua",,316333530,9780316333535,3,"Little, Brown and Company",Hardcover,352,2021,2021,2022/05/28,2022/05/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1627324196i/56620813.jpg
60932,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,"Butler, Octavia E.",,446610380,9780446610384,3,Aspect,Mass Market Paperback,448,2001,1998,2022/06/12,2022/06/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1754904122i/60932.jpg
13623848,The Song of Achilles,Madeline Miller,"Miller, Madeline",,,,3,Ecco,Paperback,408,2012,2011,2022/06/13,2022/06/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1357177533i/13623848.jpg
55918474,Intimacies,Katie Kitamura,"Kitamura, Katie",,399576169,9780399576164,3,Riverhead Books,Hardcover,225,2021,2021,2022/06/15,2022/06/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1605570704i/55918474.jpg
34377087,Mrs. Caliban,Rachel Ingalls,"Ingalls, Rachel",Rivka Galchen,811226697,9780811226691,4,New Directions,Paperback,128,2017,1982,2022/07/11,2022/07/10,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1488557112i/34377087.jpg
58502673,Booth,Karen Joy Fowler,"Fowler, Karen Joy",,593331435,9780593331439,3,G.P. Putnam's Sons,Hardcover,470,2022,2022,2022/08/17,2022/07/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1625596598i/58502673.jpg
10335337,Mr. Fox,Helen Oyeyemi,"Oyeyemi, Helen",,330536265,9780330536264,3,Picador,Paperback,278,2011,2011,2022/08/01,2022/08/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1313998352i/10335337.jpg
56269278,The Trees,Percival Everett,"Everett, Percival",,164445064X,9781644450642,3,Graywolf Press,Paperback,309,2021,2021,2022/08/28,2022/08/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1610060654i/56269278.jpg
57977494,The Colony,Audrey Magee,"Magee, Audrey",,,,3,Faber & Faber,Hardcover,376,2022,2022,2022/08/22,2022/08/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1634231936i/57977494.jpg
54785502,Agatha of Little Neon,Claire Luchette,"Luchette, Claire",,374265267,9780374265267,3,"Farrar, Straus and Giroux",Hardcover,273,2021,2021,2022/11/08,2022/09/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1601939978i/54785502.jpg
55711559,Animal,Lisa Taddeo,"Taddeo, Lisa",,1982122129,9781982122126,2,Avid Reader Press / Simon & Schuster,Hardcover,336,2021,2021,2022/09/06,2022/09/06,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1623264432i/55711559.jpg
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,140003065X,9781400030651,4,Vintage,Paperback,603,1997,1995,2022/10/17,2022/10/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1551173390i/5211.jpg
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,735243344,9780735243347,4,Knopf,Hardcover,399,2022,2022,2022/10/22,2022/10/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1636978687i/58784475.jpg
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,,,4,Harper,Hardcover,560,2022,2022,2022/12/13,2022/10/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1660050779i/60194162.jpg
60471573,Liberation Day,George Saunders,"Saunders, George",,525509593,9780525509592,4,Random House,Hardcover,256,2022,2022,2022/11/27,2022/10/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1679496599i/60471573.jpg
57812401,Five Tuesdays in Winter,Lily King,"King, Lily",,802158765,9780802158765,4,Grove Press,Hardcover,240,2021,2021,2022/10/23,2022/10/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1619803925i/57812401.jpg
28747,CivilWarLand in Bad Decline,George Saunders,"Saunders, George",,99595818,9780099595816,3,Vintage,Paperback,179,1997,1996,2022/10/28,2022/10/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1553962495i/28747.jpg
56058677,When Two Feathers Fell From The Sky,Margaret Verble,"Verble, Margaret",,358554837,9780358554837,3,Mariner Books,Hardcover,384,2021,2021,2023/08/11,2022/11/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1611890662i/56058677.jpg
3690,The Power and the Glory,Graham Greene,"Greene, Graham",John Updike,142437301,9780142437308,4,Penguin Books,Paperback,222,2003,1940,2022/11/05,2022/11/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1753926497i/3690.jpg
58438505,Fellowship Point,Alice Elliott Dark,"Dark, Alice Elliott",,1982131810,9781982131814,5,Scribner,Hardcover,592,2022,2022,2023/01/22,2022/11/06,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1654704020i/58438505.jpg
60409981,And Yet: Poems,Kate Baer,"Baer, Kate",,63115557,9780063115552,4,Harper Perennial,Paperback,112,2022,2022,2022/11/08,2022/11/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1648819433i/60409981.jpg
58395053,Groundskeeping,Lee Cole,"Cole, Lee",,593320506,9780593320501,5,Knopf,Hardcover,323,2022,2022,2023/01/07,2022/11/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1634031130i/58395053.jpg
58733693,Remarkably Bright Creatures,Shelby Van Pelt,"Pelt, Shelby Van",,63204150,9780063204157,2,Ecco,Hardcover,360,2022,2022,2023/02/02,2022/11/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1651600548i/58733693.jpg
60410002,We All Want Impossible Things,Catherine Newman,"Newman, Catherine",,63230895,9780063230897,3,Harper,Hardcover,224,2022,2022,2023/01/25,2022/11/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1645390620i/60410002.jpg
25845273,The Great Divorce,C.S. Lewis,"Lewis, C.S.",,,,5,HarperCollins,Paperback,146,2015,1946,2022/11/26,2022/11/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1435968645i/25845273.jpg
59573299,Signal Fires,Dani Shapiro,"Shapiro, Dani",,593534727,9780593534724,3,Knopf,Hardcover,229,2022,2022,2022/12/22,2022/12/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1648606891i/59573299.jpg
57004637,The Book of Form and Emptiness,Ruth Ozeki,"Ozeki, Ruth",,399563644,9780399563645,3,Viking,Hardcover,548,2021,2021,2022/12/23,2022/12/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1623850374i/57004637.jpg
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,449912558,9780449912553,5,Ballantine Books,Paperback,419,1997,1996,2022/12/29,2022/12/29,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1230829367i/334176.jpg
1054593,The Kingdom of Ordinary Time: Poems,Marie Howe,"Howe, Marie",,393041999,9780393041996,4,W. W. Norton & Company,Hardcover,80,2008,2008,2022/12/30,2022/12/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1180554518i/1054593.jpg
16948,"Children of God (The Sparrow, #2)",Mary Doria Russell,"Russell, Mary Doria",,044900483X,9780449004838,4,Fawcett Books,Paperback,451,1999,1998,2023/01/05,2023/01/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1373509005i/16948.jpg
59892263,Lark Ascending,Silas House,"House, Silas",,164375159X,9781643751597,2,Algonquin Books,Hardcover,288,2022,2022,2023/01/06,2023/01/06,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1649631589i/59892263.jpg
24945396,Bright Dead Things,Ada Limon,"Limon, Ada",,1571314717,9781571314710,3,Milkweed Editions,Paperback,105,2015,2015,2023/01/19,2023/01/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1424307716i/24945396.jpg
60353768,The Marriage Portrait,Maggie O'Farrell,"O'Farrell, Maggie",,,,3,Knopf Publishing Group,Hardcover,355,2022,2022,2023/01/24,2023/01/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1655741851i/60353768.jpg
38402135,The Carrying,Ada Limon,"Limon, Ada",,1571315128,9781571315120,3,Milkweed Editions,Hardcover,120,2018,2018,2023/01/25,2023/01/25,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1519915438i/38402135.jpg
59571658,The Hurting Kind: Poems,Ada Limon,"Limon, Ada",,1639550496,9781639550494,3,Milkweed Editions,Hardcover,100,2022,2022,2023/01/28,2023/01/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1651701028i/59571658.jpg
29641,The End of the Affair,Graham Greene,"Greene, Graham",Monica Ali,,,4,Vintage Classics,Paperback,160,2004,1951,2023/01/30,2023/01/30,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1643250303i/29641.jpg
9639765,Life on Mars: Poems,Tracy K. Smith,"Smith, Tracy K.",,1555975844,9781555975845,3,Graywolf Press,Paperback,75,2011,2011,2023/02/02,2023/02/02,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1344317187i/9639765.jpg
58210933,Trust,Hernan Diaz,"Diaz, Hernan",,,,3,Riverhead Books,Hardcover,402,2022,2022,2023/02/07,2023/02/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1631246461i/58210933.jpg
110076,The Pale Blue Eye,Louis Bayard,"Bayard, Louis",,60733977,9780060733971,4,Harper,Hardcover,432,2006,2006,2023/05/09,2023/02/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1434047106i/110076.jpg
53044099,We Are All Completely Beside Ourselves,Karen Joy Fowler,"Fowler, Karen Joy",,,,3,Putnam Adult,Kindle Edition,,2020,2013,2023/02/26,2023/02/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1586326638i/53044099.jpg
59576076,The Rabbit Hutch,Tess Gunty,"Gunty, Tess",,,,2,Knopf,Hardcover,399,2022,2022,2023/02/13,2023/02/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1645391101i/59576076.jpg
13642,A Wizard of Earthsea,Ursula K. Le Guin,"Guin, Ursula K. Le",,,,3,,Paperback,183,2004,1968,2023/02/21,2023/02/21,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1353424536i/13642.jpg
28251250,White Noise,Don DeLillo,"DeLillo, Don",,143129554,9780143129554,3,Penguin Classics,Paperback,320,2016,1985,2023/02/22,2023/02/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1476807953i/28251250.jpg
61357133,All My Knotted-Up Life: A Memoir,Beth Moore,"Moore, Beth",,1496472675,9781496472670,5,Tyndale Momentum,Hardcover,304,2023,2023,2023/05/01,2023/02/26,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1658829975i/61357133.jpg
54785515,Four Thousand Weeks: Time Management for Mortals,Oliver Burkeman,"Burkeman, Oliver",,374159122,9780374159122,5,"Farrar, Straus and Giroux",Hardcover,245,2021,2021,2023/02/28,2023/02/28,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1627425434i/54785515.jpg
35133922,Educated,Tara Westover,"Westover, Tara",,399590501,9780399590504,5,Random House,Hardcover,352,2018,2018,2023/03/02,2023/03/02,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1774287363i/35133922.jpg
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,,,2,William Morrow,Kindle Edition,872,2015,2015,2023/03/06,2023/03/06,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1449142000i/22816087.jpg
